GID_nmbr,iso3,Country,Subnat,slope,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
1198007,TZA,"Tanzania, United Republic of",Kilimanjaro,0,1225,1215,1188,1161,1131,1086,1063,1027,986,955,918,938,1463,1646,1876,2051,2054,2086,2197,2183,2201,2395,2538,2653,2775,2832,2892,2976,3058,3221,3185,3220,3264
1198008,TZA,"Tanzania, United Republic of",Lindi,0,802,805,797,789,778,825,891,949,1005,1074,1141,1136,1292,1546,1468,1452,1487,1516,1555,1546,1685,1748,2002,2070,2192,2256,2502,2517,2590,2690,2660,2689,2726
1198009,TZA,"Tanzania, United Republic of",Mara,0,983,969,942,917,888,927,987,1038,1087,1149,1208,1125,1211,1708,1645,1654,1652,1607,1653,1616,1608,1716,1940,2012,2080,2108,2185,2105,2126,2167,2143,2166,2196
1198010,TZA,"Tanzania, United Republic of",Mbeya,0,1034,1034,1020,1007,990,1005,1043,1070,1094,1131,1164,1243,1389,1484,1767,1944,1918,2009,2070,2154,2235,2311,2481,2608,2702,3297,3420,3425,3487,3583,3543,3582,3631
1198011,TZA,"Tanzania, United Republic of",Morogoro,0,1327,1311,1276,1242,1205,1183,1185,1173,1157,1154,1144,1267,1349,1317,1682,1729,1793,1863,1807,1792,1863,1982,2019,2081,2165,2219,2256,2322,2379,2460,2433,2459,2493
1198012,TZA,"Tanzania, United Republic of",Mtwara,0,1201,1217,1216,1215,1209,1247,1314,1368,1419,1487,1550,1628,1695,1375,1302,1280,1319,1322,1393,1385,1753,1664,1909,1913,2017,2126,2318,2383,2458,2558,2529,2557,2592
1198013,TZA,"Tanzania, United Republic of",Mwanza,0,1059,1054,1033,1014,991,1055,1143,1221,1297,1391,1480,1704,1651,1491,1545,1588,1748,1802,1865,2016,2077,2141,2133,2264,2340,2378,2539,2480,2496,2544,2515,2543,2578
1198014,TZA,"Tanzania, United Republic of",Non-Mainland Tanzania,0,1352,1333,1296,1260,1221,1188,1179,1156,1129,1114,1092,1179,1334,1354,1775,2024,2037,2066,1881,1866,1910,2052,2105,2180,2262,2298,2393,2508,2577,2670,2640,2669,2706
1198015,TZA,"Tanzania, United Republic of",Pwani,0,484,483,476,468,459,555,665,772,879,1000,1120,1114,1123,1348,1266,1238,1289,1297,1332,1321,1433,1484,1542,1576,1638,1665,1722,1931,1983,2054,2031,2053,2081
1198016,TZA,"Tanzania, United Republic of",Rukwa,0,1629,1651,1649,1646,1638,1594,1583,1553,1517,1496,1467,1362,1411,1602,1607,1647,1679,1744,1814,1810,1819,1922,1998,2051,2116,2184,2311,2295,2313,2382,2355,2381,2414
1198017,TZA,"Tanzania, United Republic of",Ruvuma,0,1072,1083,1079,1075,1067,1108,1174,1229,1281,1349,1413,1275,1405,1779,1857,2059,2023,2149,2248,2221,2168,2383,2538,2641,2753,2866,2981,3014,3095,3207,3171,3206,3250
1198018,TZA,"Tanzania, United Republic of",Shinyanga,0,1144,1138,1116,1095,1071,1107,1168,1219,1266,1328,1387,1417,1385,1248,1163,1121,1155,1196,1232,1225,1277,1310,1654,1700,1773,1894,1836,1756,1852,1812,1791,1811,1836
1198019,TZA,"Tanzania, United Republic of",Singida,0,1214,1206,1181,1157,1130,1128,1150,1160,1166,1185,1199,1129,1184,1107,1042,959,999,993,1019,1006,1211,1170,1284,1281,1338,1321,1408,1459,1492,1539,1522,1538,1559
1198020,TZA,"Tanzania, United Republic of",Tabora,0,981,974,955,935,913,943,994,1036,1075,1128,1176,1132,990,1107,1217,1367,1309,1339,1380,1359,1324,1423,1581,1625,1679,1638,1688,1636,1659,1698,1679,1697,1720
1198021,TZA,"Tanzania, United Republic of",Tanga,0,1352,1333,1296,1260,1221,1188,1179,1156,1129,1114,1092,1179,1334,1354,1775,2024,2037,2066,1881,1866,1910,2052,2105,2180,2262,2298,2393,2508,2577,2670,2640,2669,2706
199,UGA,Uganda,NA,0,902,921,921,963,991,1076,1142,1166,1187,1242,1242,1267,1335,1378,1429,1476,1588,1672,1765,1831,1879,1996,2014,2027,2068,2109,2137,2128,2187,2250,2240,2246,2280
1200001,UKR,Ukraine,Cherkasy,0,16200,14433,12673,10614,8028,6931,6132,5844,5627,5510,5723,6103,6287,6716,7312,8113,8705,8966,9834,8561,9256,9651,10062,10300,10597,10123,10182,10425,11670,12093,11699,12199,10099
1200002,UKR,Ukraine,Chernihiv,0,11748,10709,9627,8260,6404,5670,5149,5039,4987,5023,5371,5900,6268,6912,7776,7854,8168,8734,8898,7793,7786,8861,9054,8897,9179,8742,8847,9640,10580,10964,10607,11060,9156
1200003,UKR,Ukraine,Chernivtsi,0,18123,15871,13683,11239,8324,7027,6068,5633,5272,5005,5026,5163,5105,5210,5389,5637,5982,6388,6585,5581,5543,6055,5953,5965,5727,5051,4954,5503,5681,5888,5696,5939,4917
1200004,UKR,Ukraine,Crimea & Sevastopol,0,10040,9251,8404,7286,5707,5105,4682,4629,4626,4705,5080,5635,6043,6727,7639,8008,8906,9496,9661,8578,9135,9291,9505,9621,8556,8546,8951,7772,7636,7913,7655,7982,6608
1200005,UKR,Ukraine,Dnipropetrovsk,0,20505,18633,16695,14279,11034,9738,8813,8598,8480,8513,9073,9934,10518,11560,12960,14471,16183,18143,20880,16508,17675,19257,18295,18238,18597,16367,15986,16964,17418,18050,17462,18208,15073
1200006,UKR,Ukraine,Donetsk,0,20209,18543,16777,14488,11303,10072,9203,9064,9026,9147,9841,10877,11626,12898,14597,15143,16665,17528,17560,13764,15493,16684,15942,14891,9609,6672,6852,6883,6974,7227,6992,7290,6035
1200007,UKR,Ukraine,Ivano-Frankivsk,0,11058,10135,9159,7901,6158,5481,5003,4922,4897,4957,5328,5883,6282,6963,7872,8389,8648,8727,8733,7430,7299,8874,9579,9456,9422,8238,7891,8088,8654,8968,8676,9047,7490
1200008,UKR,Ukraine,Kharkiv,0,16463,14999,13475,11555,8952,7922,7189,7032,6955,7000,7481,8213,8719,9610,10804,10958,12051,13596,14385,12641,12668,12802,12281,12253,12224,11379,12117,12135,13187,13666,13220,13785,11412
1200009,UKR,Ukraine,Kherson,0,12405,11173,9922,8409,6438,5629,5046,4875,4761,4732,4992,5409,5667,6162,6834,6924,7140,7039,8041,7281,7439,7777,7339,7601,7517,7512,7757,7952,8031,8322,8051,8395,6950
1200010,UKR,Ukraine,Khmelnytskiy,0,15839,14081,12336,10308,7777,6697,5909,5615,5390,5260,5445,5785,5936,6315,6843,6991,7437,7887,8040,7003,7027,7901,8162,7937,8533,7863,8032,8717,9041,9369,9064,9452,7824
1200011,UKR,Ukraine,Kirovohrad,0,13111,11857,10574,8999,6920,6077,5472,5311,5212,5204,5517,6009,6328,6917,7712,7753,8172,8265,9087,7771,8242,9118,9048,10050,10111,9775,10064,9637,10283,10656,10309,10749,8899
1200012,UKR,Ukraine,Kyiv_city,0,25286,24810,23884,21850,17991,16862,16156,16641,17287,18236,20382,23360,25846,29638,34618,34889,37410,43367,41725,36462,36561,36497,39921,43063,42961,38722,40652,41673,42958,44517,43067,44907,37176
1200013,UKR,Ukraine,Kyiv_sub,0,20061,17965,15860,13359,10163,8828,7861,7542,7313,7214,7552,8119,8436,9094,9996,10510,11559,13019,13859,12927,13692,15756,16588,15740,15936,14929,15735,15722,17074,17694,17117,17849,14776
1200014,UKR,Ukraine,Luhansk,0,14311,12997,11639,9949,7684,6778,6130,5977,5892,5911,6296,6890,7291,8008,8973,9850,10674,11809,12356,9845,10348,11475,10633,9649,4871,2677,3022,2425,2474,2563,2480,2586,2141
1200015,UKR,Ukraine,Lviv,0,12651,11507,10321,8836,6835,6038,5470,5342,5274,5300,5654,6198,6569,7227,8112,8079,8860,9480,9382,8386,8533,9380,9992,9816,9941,9274,9609,10168,10648,11035,10675,11131,9215
1200016,UKR,Ukraine,Mykolayiv,0,15395,13982,12522,10703,8266,7292,6595,6431,6339,6360,6775,7413,7845,8617,9655,9458,10356,10617,10919,10145,10403,10713,10177,10768,10504,10308,10620,10574,10673,11060,10700,11157,9237
1200017,UKR,Ukraine,Odesa,0,13703,12633,11484,9962,7808,6989,6414,6344,6344,6456,6974,7740,8305,9250,10509,10387,10933,11948,13219,12091,12438,11787,11092,11462,10819,10353,10635,10950,11038,11438,11065,11538,9552
1200018,UKR,Ukraine,Poltava,0,20932,19028,17056,14592,11280,9959,9017,8800,8683,8719,9296,10183,10785,11859,13301,14042,15195,16060,15160,13288,14774,16135,15744,15730,16622,16489,17205,18555,18780,19462,18828,19632,16253
1200019,UKR,Ukraine,Rivne,0,15855,14133,12417,10407,7876,6805,6024,5746,5537,5426,5641,6021,6208,6640,7237,7599,8182,8408,8239,6956,7373,7661,7728,7480,8568,7538,7200,7341,7442,7712,7461,7780,6440
1200020,UKR,Ukraine,Sumy,0,17761,15776,13808,11527,8688,7473,6586,6251,5992,5841,6037,6403,6559,6965,7534,7876,8309,8883,9175,8103,8009,9064,8900,9257,9322,9232,8850,8980,9553,9900,9577,9986,8267
1200021,UKR,Ukraine,Ternopil,0,12799,11356,9927,8277,6230,5351,4708,4461,4269,4153,4284,4535,4634,4909,5296,5597,6182,6528,6543,6096,5984,6892,6820,6620,6999,6200,6201,6740,7107,7365,7125,7429,6150
1200022,UKR,Ukraine,Vinnytsya,0,13884,12658,11380,9765,7572,6705,6089,5960,5899,5942,6355,6982,7418,8181,9204,8988,9209,9011,8832,7523,7471,8134,8299,8779,9428,9257,9883,10196,10790,11181,10817,11279,9337
1200023,UKR,Ukraine,Volyn,0,13539,12164,10774,9107,6954,6063,5420,5221,5084,5036,5296,5720,5972,6471,7150,7598,7815,8404,8307,7011,6931,7779,7887,7800,8033,7547,7274,8730,8846,9167,8869,9248,7656
1200024,UKR,Ukraine,Zakarpattya,0,8462,7789,7070,6124,4793,4284,3926,3878,3872,3935,4246,4706,5043,5610,6366,6512,6964,7328,7162,5994,6473,6617,7002,6709,6633,5710,5455,5973,6329,6558,6345,6616,5477
1200025,UKR,Ukraine,Zaporizhzhya,0,24383,21838,19281,16243,12359,10737,9562,9176,8899,8780,9193,9884,10272,11076,12177,12970,14183,15647,15674,12265,12765,12619,12561,12016,12889,12570,12664,13151,13017,13490,13050,13608,11265
1200026,UKR,Ukraine,Zhytomyr,0,14590,13002,11420,9568,7239,6252,5533,5275,5081,4977,5173,5518,5687,6079,6621,6742,7033,7359,7781,6785,7579,7866,8011,7985,8193,7624,8167,8686,9546,9893,9570,9979,8262
1201001,URY,Uruguay,Artigas,0,6632,6837,7228,6784,7722,7798,8246,9041,9155,8415,8308,7993,7924,8197,8825,9717,10347,11264,12325,13108,14406,15437,16277,17334,18202,18569,19194,19855,20231,20748,19460,20516,21560
1201002,URY,Uruguay,Canelones,0,5839,6020,6559,6614,6826,6770,6902,7401,7506,7327,6975,6617,6142,6325,6782,7438,7891,8559,9332,9892,10837,11577,12171,12924,13534,13771,14198,14651,14893,15239,14293,15068,15835
1201003,URY,Uruguay,Cerro Largo,0,6952,7168,7983,7875,8693,8669,9065,9843,10264,9499,9346,9037,8675,8756,9205,9903,10308,10976,11753,12238,13175,13837,14304,14941,15396,15418,15650,15904,15925,16054,15058,15875,16683
1201004,URY,Uruguay,Colonia,0,10948,11288,12198,11949,12862,12437,12621,14371,14924,14471,14330,13772,12854,13158,14028,15299,16142,17417,18895,19931,21731,23110,24188,25574,26669,27026,27755,28531,28895,29458,27630,29128,30612
1201005,URY,Uruguay,Durazno,0,8637,8904,9265,9224,9705,9757,10174,11260,11499,11026,10892,10579,10631,10734,11289,12149,12651,13475,14434,15035,16192,17011,17592,18382,18947,18982,19274,19593,19626,19792,18564,19571,20568
1201006,URY,Uruguay,Flores,0,8769,9041,9667,9441,10524,10378,10935,12733,12783,12408,12288,11918,11670,11897,12631,13721,14421,15502,16756,17611,19134,20278,21153,22292,23172,23409,23967,24563,24804,25215,23650,24933,26202
1201007,URY,Uruguay,Florida,0,8856,9131,9848,10313,11134,10996,11730,12534,12815,12634,12611,12227,12215,12343,12991,13990,14579,15540,16658,17365,18714,19675,20362,21291,21962,22017,22373,22759,22813,23022,21593,22765,23924
1201008,URY,Uruguay,Lavalleja,0,7278,7503,8128,8140,8752,8738,9269,10227,10627,10135,9941,9589,9391,9621,10264,11202,11827,12770,13863,14632,15963,16986,17788,18818,19635,19908,20455,21037,21316,21742,20392,21499,22593
1201009,URY,Uruguay,Maldonado,0,11317,11668,13111,14349,15788,14897,14834,16314,16668,16656,15629,14652,12020,12246,12995,14109,14820,15923,17202,18070,19624,20787,21673,22830,23721,23952,24512,25111,25347,25756,24157,25468,26764
1201010,URY,Uruguay,Montevideo,0,14885,15346,16269,16823,17945,17623,18794,20360,21421,21499,20982,20318,18129,18151,18929,20197,20852,22020,23383,24146,25776,26842,27513,28493,29106,28896,29075,29286,29066,29041,27238,28716,30178
1201011,URY,Uruguay,Paysand,0,8944,9221,10171,10416,11553,11219,11364,12114,12337,11984,11710,11253,10855,11010,11632,12574,13152,14071,15138,15838,17130,18074,18772,19698,20389,20512,20915,21348,21472,21742,20392,21499,22593
1201012,URY,Uruguay,Rivera,0,9020,9300,9956,9883,10925,10867,10913,11404,11911,11271,11266,10943,11276,11695,12626,13936,14875,16229,17795,18964,20882,22419,23681,25261,26569,27148,28104,29114,29707,30506,28613,30165,31701
1201013,URY,Uruguay,Ro Negro,0,4856,5007,5410,5685,6058,6087,6377,7401,7608,7482,7284,6992,7164,7325,7799,8496,8954,9651,10459,11021,12005,12754,13336,14087,14677,14860,15248,15661,15848,16144,15142,15963,16776
1201014,URY,Uruguay,Rocha,0,8979,9257,10014,10094,10943,10447,10941,11876,12485,11835,11565,11162,10459,10452,10879,11585,11937,12580,13331,13737,14633,15205,15551,16069,16377,16221,16283,16361,16198,16144,15142,15963,16776
1201015,URY,Uruguay,Salto,0,7712,7951,10116,9918,9544,9164,9164,9646,9672,9283,9050,8700,9055,9124,9576,10284,10687,11360,12143,12623,13566,14223,14679,15306,15745,15741,15951,16181,16175,16279,15269,16097,16917
1201016,URY,Uruguay,San Jos,0,7771,8012,8213,8519,8560,8257,8739,9377,9443,9153,8946,8538,8508,8785,9442,10379,11034,11994,13104,13917,15274,16347,17215,18310,19205,19572,20209,20883,21258,21781,20429,21537,22633
1201017,URY,Uruguay,Soriano,0,8728,8998,9952,9603,11213,10707,10895,10773,11571,10763,10865,8258,10296,10462,11073,11991,12564,13464,14510,15206,16474,17410,18111,19034,19733,19882,20304,20756,20907,21201,19885,20964,22031
1201018,URY,Uruguay,Tacuaremb,0,8026,8275,8843,8882,9261,9607,10219,11109,11196,8708,10510,10217,10210,10234,10686,11416,11801,12478,13267,13718,14663,15290,15694,16275,16648,16551,16678,16823,16721,16732,15694,16545,17387
1201019,URY,Uruguay,Treinta y Tres,0,8320,8578,9346,8363,9423,9486,10977,11563,12512,10165,10028,9681,9855,9879,10315,11020,11392,12045,12807,13243,14156,14761,15151,15712,16073,15980,16102,16243,16145,16156,15153,15975,16788
1202001,USA,United States,"Aberdeen, SD",0,29637,29214,29829,30250,31088,31547,32351,33378,34462,35695,36731,36722,38680,42226,41962,41612,38625,45446,49620,45779,45774,53888,55209,60726,58663,55011,52874,48967,52260,50969,53920,57048,57943
1202002,USA,United States,"Abilene, TX",0,28725,28315,28911,29319,30131,30575,31355,32350,33401,34596,35600,35591,36908,39691,45616,46689,50440,53679,60083,50875,55234,58845,60468,61069,59079,48443,46148,48177,51459,50769,47343,50089,50876
1202003,USA,United States,"Albany, GA",0,26504,26126,26675,27052,27801,28211,28931,29849,30819,31921,32848,32840,33387,34482,34628,35041,35095,34907,34026,33778,32832,32845,33029,33244,33147,34742,34981,35503,36152,38237,36145,38241,38842
1202004,USA,United States,"Albany-Schenectady-Amsterdam, NY",0,37537,37002,37780,38314,39375,39956,40974,42275,43648,45209,46523,46510,47173,48118,49494,49901,51595,51436,52399,54192,54737,54339,55172,55926,56694,58437,60007,60888,61784,63924,61712,65291,66317
1202005,USA,United States,"Albuquerque, NM",0,37392,36858,37634,38165,39222,39801,40815,42111,43479,45034,46342,46330,45878,48788,53123,50784,49413,47353,45967,47324,45540,44293,43968,42630,43603,44425,45106,44522,45038,46015,46372,49061,49831
1202006,USA,United States,"Alpena, MI",0,27338,26948,27515,27904,28676,29099,29841,30788,31788,32925,33882,33873,31894,32139,32695,32829,33269,32766,31480,30886,31793,32161,31924,32532,32705,33942,34774,35642,36030,37048,34803,36822,37400
1202007,USA,United States,"Amarillo, TX",0,38587,38036,38837,39385,40476,41073,42120,43457,44869,46474,47824,47811,46618,50433,53610,58258,61716,68248,76662,63510,67091,70494,68481,77363,84907,73685,70012,72011,73996,73140,63393,67070,68123
1202008,USA,United States,"Anchorage, AK",0,49283,48580,49602,50303,51695,52458,53796,55503,57307,59356,61080,61064,61731,64369,67858,73923,79072,84350,91767,81254,84010,86612,86119,82292,79443,71203,68711,70234,72239,71466,65542,69343,70432
1202009,USA,United States,"Appleton-Oshkosh-Neenah, WI",0,38742,38190,38993,39544,40639,41239,42290,43632,45050,46661,48016,48004,49019,49398,50276,50485,51162,50850,50035,49591,50935,51465,52824,52334,54224,55867,56826,56154,57272,58339,55507,58726,59648
1202010,USA,United States,"Asheville-Brevard, NC",0,27865,27467,28045,28441,29229,29660,30416,31382,32401,33560,34535,34526,35505,35169,35566,35854,36744,35839,35401,34500,35480,35241,34690,35188,35971,37192,38260,39453,40386,41719,42832,45316,46027
1202011,USA,United States,"Atlanta-Sandy Springs-Gainesville, GA-AL",0,45637,44986,45933,46582,47871,48577,49816,51397,53067,54965,56561,56547,56266,56486,58017,58622,57068,55848,53411,51313,51442,51627,52239,52941,54336,56401,57969,58997,60383,60810,60542,64054,65059
1202012,USA,United States,"Augusta-Richmond County, GA-SC",0,31111,30667,31312,31755,32634,33115,33960,35038,36176,37470,38558,38548,38854,40075,40266,39690,39952,41263,41399,41299,41485,41437,41260,41219,41458,42993,43419,43867,44717,45769,45140,47758,48508
1202013,USA,United States,"Austin-Round Rock, TX",0,44272,43640,44559,45188,46439,47124,48326,49860,51480,53321,54870,54855,54697,54288,54708,56462,59333,58959,58582,55860,57432,57620,57394,58438,59502,62419,63625,65520,66496,67103,68737,72724,73866
1202014,USA,United States,"Bangor, ME",0,29855,29429,30048,30472,31316,31778,32588,33623,34715,35957,37001,36991,37998,37453,38649,38741,39514,38911,38172,38768,39628,38450,38213,38157,38396,39145,39942,40151,41139,42585,42452,44914,45619
1202015,USA,United States,"Baton Rouge-Pierre Part, LA",0,36716,36192,36953,37476,38513,39081,40078,41350,42693,44220,45505,45493,47420,50247,55717,64520,61660,57162,55507,55463,57676,65912,66684,65232,70253,68886,62200,59823,63924,62811,58058,61425,62390
1202016,USA,United States,"Beaumont-Port Arthur, TX",0,34919,34421,35145,35642,36628,37169,38116,39327,40604,42056,43278,43266,40247,42946,51366,51255,54530,60108,58287,54467,62205,69430,71874,68913,57747,56375,55364,58851,65841,63272,54990,58179,59092
1202017,USA,United States,"Bend-Prineville, OR",0,29276,28858,29465,29882,30709,31162,31956,32971,34042,35259,36284,36274,37016,37900,38251,39557,40434,40454,37829,35326,34467,34051,34876,36329,38671,40850,42726,44233,45410,45864,48151,50943,51743
1202018,USA,United States,"Billings, MT",0,32210,31750,32418,32877,33787,34285,35159,36275,37454,38793,39920,39910,39574,42587,44821,46776,49705,54771,54957,50590,53830,56608,58041,58243,58400,57800,52977,53972,55436,56213,52227,55256,56124
1202019,USA,United States,"Birmingham-Hoover-Cullman, AL",0,33738,33257,33957,34436,35390,35912,36827,37996,39231,40634,41814,41803,43076,44033,46833,48307,47728,47921,47406,44284,45367,46792,47018,46869,46367,46785,47010,47778,49123,49438,47259,49999,50785
1202020,USA,United States,"Bismarck, ND",0,33935,33451,34154,34637,35596,36121,37042,38218,39459,40871,42058,42047,41518,45732,47031,48340,49194,51332,53412,55898,58864,65226,76262,77296,82567,75219,66994,69107,68344,68079,63808,67508,68569
1202021,USA,United States,"Boise City-Nampa, ID",0,34915,34417,35141,35638,36624,37164,38112,39322,40599,42051,43273,43261,43212,43987,45177,47102,45320,43939,43472,41574,41469,40699,40538,41822,42789,43341,44347,45490,47010,47780,46477,49173,49945
1202022,USA,United States,"Boston-Worcester-Manchester, MA-NH",0,48999,48300,49316,50013,51397,52156,53485,55183,56976,59014,60728,60712,61043,62331,63812,64725,65622,66599,66164,65975,67985,68502,69526,69613,70266,73205,74350,75216,77037,78968,75825,80223,81483
1202023,USA,United States,"Buffalo-Niagara-Cattaraugus, NY",0,33531,33053,33749,34225,35173,35692,36602,37764,38991,40385,41558,41547,42658,43260,44841,45835,47557,48044,48762,49402,51049,50420,51618,51764,52880,54288,55139,55434,56662,58881,53893,57019,57914
1202024,USA,United States,"Burlington-South Burlington, VT",0,36774,36250,37012,37535,38574,39144,40142,41416,42761,44291,45577,45565,46227,48038,50196,50188,50020,49388,50677,50740,52583,53360,53843,52803,53628,54430,55512,55396,55678,56306,54766,57942,58852
1202025,USA,United States,"Cape Girardeau-Jackson, MO-IL",0,27360,26970,27537,27927,28700,29123,29866,30814,31815,32953,33910,33901,34382,35980,36531,36494,37689,37650,39830,38045,38906,39560,39583,41250,40173,40118,41029,40159,40181,41152,41479,43884,44573
1202026,USA,United States,"Casper, WY",0,47283,46609,47589,48262,49598,50330,51613,53251,54981,56947,58602,58586,57446,62414,67168,78211,90219,96213,108487,87194,89361,91092,84194,82806,82199,75278,69905,73364,77223,76719,66694,70562,71670
1202027,USA,United States,"Cedar Rapids, IA",0,40488,39910,40750,41326,42470,43097,44195,45598,47080,48763,50180,50167,50567,52127,54708,54948,54972,56674,56349,57130,58810,59206,59275,60066,61274,62246,62365,61734,62544,61898,61177,64725,65741
1202028,USA,United States,"Champaign-Urbana, IL",0,31512,31063,31716,32165,33055,33543,34398,35490,36643,37953,39056,39045,40394,40720,42639,41944,43390,44050,45461,44412,46652,46951,47342,48654,48684,48249,48203,49191,50131,51053,49027,51871,52685
1202029,USA,United States,"Charleston, WV",0,27852,27455,28032,28429,29216,29647,30402,31368,32387,33545,34519,34510,35131,35340,36198,37818,39210,39576,40996,40964,41688,42615,42298,42413,41206,40663,39284,39810,42285,42431,40444,42790,43462
